residence.en,birth,sex,decade,sum_langs,lect,glottocode,branch,census_1926,expedition.name,present_in_multidagestan
Obokh,1938,м,1930,0,Avar,avar1256,Avar,124211,"Shangoda, Obokh, Megeb",yes
Obokh,1938,ж,1930,0,Avar,avar1256,Avar,124211,"Shangoda, Obokh, Megeb",yes
Obokh,1939,ж,1930,0,Avar,avar1256,Avar,124211,"Shangoda, Obokh, Megeb",yes
Obokh,1940,м,1940,0,Avar,avar1256,Avar,124211,"Shangoda, Obokh, Megeb",yes
Obokh,1942,ж,1940,0,Avar,avar1256,Avar,124211,"Shangoda, Obokh, Megeb",yes
Obokh,1945,ж,1940,0,Avar,avar1256,Avar,124211,"Shangoda, Obokh, Megeb",yes
Obokh,1947,ж,1940,0,Avar,avar1256,Avar,124211,"Shangoda, Obokh, Megeb",yes
Obokh,1955,ж,1950,0,Avar,avar1256,Avar,124211,"Shangoda, Obokh, Megeb",yes
Obokh,1955,ж,1950,0,Avar,avar1256,Avar,124211,"Shangoda, Obokh, Megeb",yes
Obokh,1959,м,1950,0,Avar,avar1256,Avar,124211,"Shangoda, Obokh, Megeb",yes
Obokh,1959,м,1950,0,Avar,avar1256,Avar,124211,"Shangoda, Obokh, Megeb",yes
Megeb,1900,м,1900,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1900,м,1900,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1900,м,1900,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1900,ж,1900,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1900,м,1900,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1900,ж,1900,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1901,м,1900,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1902,м,1900,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1902,м,1900,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1903,ж,1900,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1903,м,1900,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1903,ж,1900,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1903,ж,1900,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1904,ж,1900,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1905,м,1900,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1905,ж,1900,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1905,м,1900,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1905,ж,1900,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1905,м,1900,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1906,м,1900,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1907,м,1900,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1908,ж,1900,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1908,м,1900,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1908,м,1900,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1908,м,1900,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1909,м,1900,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1910,ж,1910,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1910,ж,1910,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1911,ж,1910,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1911,ж,1910,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1913,м,1910,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1913,ж,1910,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1913,ж,1910,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1914,ж,1910,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1914,ж,1910,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1914,м,1910,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1915,ж,1910,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1916,м,1910,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1916,ж,1910,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1917,ж,1910,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1917,м,1910,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1917,ж,1910,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1918,ж,1910,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1918,ж,1910,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1918,м,1910,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1919,ж,1910,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1920,ж,1920,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1920,м,1920,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1921,ж,1920,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1923,ж,1920,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1922,ж,1920,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1922,ж,1920,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1922,м,1920,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1923,м,1920,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1924,ж,1920,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1924,м,1920,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1926,ж,1920,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1926,м,1920,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1926,м,1920,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1926,м,1920,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1927,м,1920,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1927,ж,1920,0,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1927,м,1920,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1927,м,1920,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1927,ж,1920,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1928,ж,1920,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1928,ж,1920,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1929,ж,1920,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1931,ж,1930,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1931,ж,1930,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1931,м,1930,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1932,м,1930,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1932,ж,1930,0,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1933,м,1930,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1933,ж,1930,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1934,ж,1930,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1934,м,1930,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1934,ж,1930,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1934,м,1930,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1934,м,1930,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1935,м,1930,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1935,ж,1930,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1935,м,1930,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1935,м,1930,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1935,ж,1930,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1935,м,1930,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1935,м,1930,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1936,м,1930,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1936,м,1930,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1936,ж,1930,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1936,ж,1930,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1936,ж,1930,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1937,м,1930,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1937,ж,1930,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1938,м,1930,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1939,м,1930,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1939,м,1930,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1940,м,1940,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1940,м,1940,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1940,м,1940,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1940,ж,1940,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1941,ж,1940,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1941,ж,1940,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1941,м,1940,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1941,ж,1940,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1941,ж,1940,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1942,м,1940,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1942,ж,1940,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1943,ж,1940,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1945,м,1940,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1946,ж,1940,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1946,ж,1940,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1947,ж,1940,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1948,ж,1940,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1948,м,1940,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1948,ж,1940,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1949,ж,1940,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1949,м,1940,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1949,м,1940,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1949,м,1940,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1950,ж,1950,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1951,ж,1950,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1951,м,1950,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1951,ж,1950,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1952,ж,1950,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1952,м,1950,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1953,м,1950,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1953,ж,1950,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1953,м,1950,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1955,м,1950,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1956,м,1950,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1956,м,1950,2,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1956,м,1950,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1957,ж,1950,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1958,м,1950,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1958,ж,1950,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1959,м,1950,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1959,ж,1950,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,1959,ж,1950,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Megeb,NA,м,NA,1,Mehweb Dargwa,mege1234,Dargwa,710,"Shangoda, Obokh, Megeb",yes
Mukar,1900,ж,1900,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1900,м,1900,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1900,ж,1900,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1903,м,1900,1,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1903,м,1900,1,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1903,м,1900,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1906,ж,1900,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1907,ж,1900,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1908,ж,1900,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1920,м,1920,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1923,ж,1920,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1925,ж,1920,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1925,ж,1920,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1928,м,1920,1,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1929,м,1920,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1929,м,1920,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1930,ж,1930,1,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1930,м,1930,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1930,ж,1930,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1930,ж,1930,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1931,ж,1930,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1931,м,1930,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1932,м,1930,1,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1934,м,1930,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1934,ж,1930,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1934,м,1930,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1935,ж,1930,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1935,ж,1930,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1935,м,1930,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1936,ж,1930,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1936,ж,1930,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1938,м,1930,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1938,ж,1930,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1938,ж,1930,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1946,м,1940,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1950,м,1950,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1955,ж,1950,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1957,м,1950,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1957,ж,1950,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1957,м,1950,1,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1958,м,1950,1,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Mukar,1959,м,1950,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Uri,1900,ж,1900,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Uri,1910,ж,1910,1,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Uri,1911,м,1910,1,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Uri,1913,ж,1910,1,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Uri,1916,ж,1910,1,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Uri,NA,м,NA,1,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Uri,NA,м,NA,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Uri,1917,ж,1910,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Uri,1924,ж,1920,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Uri,1928,м,1920,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Uri,1928,м,1920,1,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Uri,1930,ж,1930,1,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Uri,NA,ж,NA,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Uri,1931,ж,1930,1,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Uri,1937,м,1930,1,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Uri,1939,ж,1930,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Uri,1939,м,1930,1,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Uri,1938,м,1930,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Uri,1941,ж,1940,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Uri,1946,ж,1940,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Uri,1946,м,1940,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Uri,1947,м,1940,1,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Uri,1947,м,1940,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Uri,1954,м,1950,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Uri,1954,м,1950,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Uri,1955,м,1950,1,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Uri,1958,м,1950,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Uri,1958,м,1950,0,Lak,lakk1252,Lak,38607,"Mukar, Uri, Shangoda",yes
Urtsaki,1900,ж,1900,0,Sirhwa-Tanti Dargwa,sirh1234,Dargwa,10426,"Urtsaki, Sutbuk, Kubachi, Uragi",yes
Urtsaki,1900,ж,1900,0,Sirhwa-Tanti Dargwa,sirh1234,Dargwa,10426,"Urtsaki, Sutbuk, Kubachi, Uragi",yes
Urtsaki,1900,м,1900,0,Sirhwa-Tanti Dargwa,sirh1234,Dargwa,10426,"Urtsaki, Sutbuk, Kubachi, Uragi",yes
Urtsaki,1900,ж,1900,0,Sirhwa-Tanti Dargwa,sirh1234,Dargwa,10426,"Urtsaki, Sutbuk, Kubachi, Uragi",yes
Urtsaki,1904,ж,1900,1,Sirhwa-Tanti Dargwa,sirh1234,Dargwa,10426,"Urtsaki, Sutbuk, Kubachi, Uragi",yes
Urtsaki,1904,ж,1900,0,Sirhwa-Tanti Dargwa,sirh1234,Dargwa,10426,"Urtsaki, Sutbuk, Kubachi, Uragi",yes
Urtsaki,1906,м,1900,1,Sirhwa-Tanti Dargwa,sirh1234,Dargwa,10426,"Urtsaki, Sutbuk, Kubachi, Uragi",yes
Urtsaki,1908,ж,1900,0,Sirhwa-Tanti Dargwa,sirh1234,Dargwa,10426,"Urtsaki, Sutbuk, Kubachi, Uragi",yes
Urtsaki,1910,ж,1910,1,Sirhwa-Tanti Dargwa,sirh1234,Dargwa,10426,"Urtsaki, Sutbuk, Kubachi, Uragi",yes
Urtsaki,1910,м,1910,1,Sirhwa-Tanti Dargwa,sirh1234,Dargwa,10426,"Urtsaki, Sutbuk, Kubachi, Uragi",yes
Urtsaki,1910,ж,1910,0,Sirhwa-Tanti Dargwa,sirh1234,Dargwa,10426,"Urtsaki, Sutbuk, Kubachi, Uragi",yes
Urtsaki,1911,ж,1910,0,Sirhwa-Tanti Dargwa,sirh1234,Dargwa,10426,"Urtsaki, Sutbuk, Kubachi, Uragi",yes
Urtsaki,1912,м,1910,1,Sirhwa-Tanti Dargwa,sirh1234,Dargwa,10426,"Urtsaki, Sutbuk, Kubachi, Uragi",yes
Urtsaki,1912,ж,1910,0,Sirhwa-Tanti Dargwa,sirh1234,Dargwa,10426,"Urtsaki, Sutbuk, Kubachi, Uragi",yes
Urtsaki,1913,м,1910,0,Sirhwa-Tanti Dargwa,sirh1234,Dargwa,10426,"Urtsaki, Sutbuk, Kubachi, Uragi",yes
Urtsaki,1914,м,1910,3,Sirhwa-Tanti Dargwa,sirh1234,Dargwa,10426,"Urtsaki, Sutbuk, Kubachi, Uragi",yes
Urtsaki,1914,ж,1910,0,Sirhwa-Tanti Dargwa,sirh1234,Dargwa,10426,"Urtsaki, Sutbuk, Kubachi, Uragi",yes
Urtsaki,1914,м,1910,1,Sirhwa-Tanti Dargwa,sirh1234,Dargwa,10426,"Urtsaki, Sutbuk, Kubachi, Uragi",yes
